account_id,contact_id,insurance_type
49819883,84911987,Health Insurance
15889063,41607149,Health Insurance
30800315,13768909,Health Insurance
77736934,36544673,House Insurance
18435055,53135371,Health Insurance
71246857,42980765,House Insurance
88642190,62511003,Health Insurance
20511992,57375715,Car Insurance
86523274,74195711,Health Insurance
62947535,60151424,House Insurance
50381137,17347469,House Insurance
32074025,78763148,Car Insurance
76951120,63037984,Health Insurance
20044806,64541926,Car Insurance
25890846,8332187,Health Insurance
49760542,49806211,Health Insurance
41905882,98368449,Car Insurance
38394836,78726859,Car Insurance
24110385,59339378,House Insurance
63527647,11875928,House Insurance
11605268,22209448,Car Insurance
89292659,97924638,Health Insurance
88753549,48401076,Car Insurance
14917648,97774768,Health Insurance
95590542,70787881,Health Insurance
75234328,49518625,House Insurance
70117258,40709623,House Insurance
32031877,62037803,Health Insurance
19977050,41570983,Health Insurance
82495327,95944716,House Insurance
70210203,74882647,Health Insurance
85767205,40982278,House Insurance
22621202,6744165,House Insurance
37979331,65878720,Health Insurance
84515597,93845232,Car Insurance
30754773,53372077,Health Insurance
64005337,69798152,Car Insurance
57967129,8447092,Car Insurance
91335293,56546888,Car Insurance
70739001,3387894,Health Insurance
7698167,88899945,House Insurance
81994994,14320966,House Insurance
53960395,86018419,Health Insurance
41370293,73009255,Health Insurance
2659893,15945795,Health Insurance
25063689,22318692,Health Insurance
21905274,78868264,Car Insurance
11637782,97131604,Car Insurance
99177894,40636970,Car Insurance
10855563,57170985,Car Insurance
90633029,21952543,Car Insurance
42927243,52305358,Health Insurance
65981576,20573251,House Insurance
53731041,43378367,Car Insurance
8191722,96917590,House Insurance
69762302,46794722,House Insurance
94687633,97551981,Health Insurance
42862620,20747705,Car Insurance
19458803,96169660,House Insurance
99093936,14965843,Car Insurance
92234672,21141009,Health Insurance
36135555,2250783,Car Insurance
26037459,67411554,Health Insurance
89896039,20306473,Car Insurance
33070116,72874028,Car Insurance
59884771,24867934,House Insurance
44870185,72038795,Health Insurance
94148132,40334028,House Insurance
69404162,42115110,Health Insurance
30382729,14749156,House Insurance
15633589,50015722,Health Insurance
91503756,56151626,House Insurance
47957310,56085147,House Insurance
26263432,82084552,House Insurance
40549741,8289732,House Insurance
38165516,38545828,House Insurance
32195666,23259295,Car Insurance
22905519,48574124,Health Insurance
54800679,370163,House Insurance
15932421,22465322,House Insurance
87254297,78873649,Car Insurance
43233804,15068196,Car Insurance
26244601,91021526,Car Insurance
46119729,33292690,House Insurance
492038,18293427,Health Insurance
54136566,45336683,House Insurance
16569356,5708836,House Insurance
90712565,33256238,Health Insurance
15644625,87609560,Health Insurance
28757280,89258343,Car Insurance
76833725,68057264,House Insurance
20445991,25851920,Car Insurance
90687269,63311419,House Insurance
78944451,71339977,House Insurance
69359840,97441156,House Insurance
96291671,9949324,Health Insurance
86791874,51144508,House Insurance
85085580,96137851,House Insurance
4569453,4087083,House Insurance
79732770,98705881,House Insurance
79935864,17096338,Health Insurance
98047527,26494590,Health Insurance
5474130,2502077,House Insurance
38544988,55110656,Car Insurance
22891754,43409047,House Insurance
98094930,7400169,House Insurance
2892405,21848569,Health Insurance
61422790,58591224,House Insurance
9992151,229974,Health Insurance
31562716,53225633,Health Insurance
69632624,36424036,Car Insurance
36106180,91117823,Health Insurance
54881505,76255768,House Insurance
81507578,24010401,Health Insurance
46141199,89079934,Car Insurance
25899374,41542272,Car Insurance
7519874,89001583,Car Insurance
42136187,34613746,Car Insurance
33532614,41365025,Health Insurance
4823782,15472158,House Insurance
61796783,57958243,Car Insurance
41339205,25115119,Health Insurance
51137499,8880799,House Insurance
65070992,13538276,House Insurance
25593128,74449428,Health Insurance
79827535,79134316,House Insurance
39823617,55445834,Health Insurance
84467290,22247353,Health Insurance
73792126,51131412,House Insurance
9562049,52124042,Car Insurance
37522509,7214422,House Insurance
74291841,53927265,Health Insurance
44246192,3784210,Car Insurance
88766494,10322347,House Insurance
79020110,12995500,Car Insurance
34000587,86170301,Car Insurance
97335837,78141845,House Insurance
61767597,9535840,House Insurance
40710040,37858352,Health Insurance
3533495,43652402,House Insurance
28179192,61040231,Car Insurance
88887728,14871302,Health Insurance
69097158,88303495,Car Insurance
63467810,52268390,House Insurance
82081513,5079080,Car Insurance
9881047,33612939,Car Insurance
56555551,66035118,House Insurance
98071716,34404007,Car Insurance
32572008,30053971,Car Insurance
75148183,59990231,House Insurance
68908899,23728727,Car Insurance
39612983,25073885,Health Insurance
60961325,46712844,Car Insurance
87376443,53355866,Health Insurance
99483435,37946118,Car Insurance
91767430,88464214,House Insurance
92541850,82533245,Car Insurance
33025825,22699705,House Insurance
29623664,95082391,Car Insurance
10413983,20483738,Car Insurance
1909079,29512021,Health Insurance
50220558,7209437,House Insurance
73037410,57982328,House Insurance
7975057,52633227,Car Insurance
57274002,79803341,House Insurance
76657135,68106213,Health Insurance
84201776,92982123,Car Insurance
33583271,95414123,House Insurance
44123708,11686632,Car Insurance
34858189,24465812,Car Insurance
91822508,67701505,Health Insurance
67094587,3070664,Car Insurance
90886471,15355984,Health Insurance
59164289,9355878,House Insurance
1939461,39865862,House Insurance
14318375,55547696,Health Insurance
55430922,70436849,Health Insurance
97922049,11975389,House Insurance
72047760,3022796,House Insurance
81132626,90264261,Car Insurance
43606473,13886342,Health Insurance
70536892,82437880,House Insurance
70812634,90098796,House Insurance
89471393,15616980,House Insurance
94726318,23036074,Health Insurance
25626337,3401626,Health Insurance
12817433,89235104,Car Insurance
54554949,32130796,Health Insurance
78805287,77981484,Car Insurance
99716816,13081154,House Insurance
26598340,21705545,Car Insurance
44714702,25153306,House Insurance
59183554,45350604,House Insurance
71493584,85279947,Health Insurance
47161656,93285881,Health Insurance
79932992,82823057,Health Insurance
9135289,96828147,Health Insurance
36804905,31713858,House Insurance
2992235,29086805,Health Insurance
92541116,30121838,House Insurance
79325345,45024935,Car Insurance
7952859,68254096,Car Insurance
84814801,40828676,Health Insurance
94570115,29012015,Car Insurance
97766036,13215203,Health Insurance
63525620,84603334,House Insurance
29072161,45128174,House Insurance
23805646,30083273,House Insurance
4855052,62960838,House Insurance
640877,90245283,House Insurance
2710523,86206141,House Insurance
62986873,36482865,House Insurance
77566735,2841168,House Insurance
97413084,18898796,Health Insurance
43506269,1594104,Health Insurance
20666326,19932164,Car Insurance
28177715,50063788,House Insurance
19746100,57272155,Health Insurance
64656374,62581377,House Insurance
56352050,30518773,Car Insurance
81264370,8315758,House Insurance
7671251,3623963,House Insurance
75849421,62297017,Car Insurance
20452535,85553521,House Insurance
59531316,59796043,House Insurance
34615931,38387969,House Insurance
38813949,47365534,Health Insurance
81647417,64153819,House Insurance
36327294,90026425,Health Insurance
8336067,23093914,Health Insurance
97424996,57756046,House Insurance
15126463,6796580,Health Insurance
15708191,92015353,House Insurance
36152953,13914705,Car Insurance
49258470,9175439,Health Insurance
37359324,90506875,House Insurance
46322911,34107816,Health Insurance
89133365,36557432,Health Insurance
24068058,42857540,Health Insurance
84187212,69340127,Health Insurance
50987537,7790130,Health Insurance
11418339,16762488,House Insurance
21494282,75370849,House Insurance
89181303,78794794,Health Insurance
62675513,21406546,Car Insurance
13737264,47186572,House Insurance
67052349,40082767,House Insurance
38618969,11114159,Car Insurance
77419326,94534026,Health Insurance
30619942,9572153,Health Insurance
72756675,70695088,Car Insurance
4357374,1038533,Car Insurance
83631027,25458006,House Insurance
97775830,91153842,House Insurance
84275852,70641584,Health Insurance
83741781,69038026,House Insurance
21638911,92002199,Car Insurance
72669370,25948359,House Insurance
59441007,81978837,House Insurance
5196892,42974367,Car Insurance
72526643,93165511,Car Insurance
92169846,34324841,House Insurance
60836266,47077238,Health Insurance
62476531,46006275,House Insurance
23006077,35778330,Car Insurance
27080832,98927368,House Insurance
99247793,11381554,Health Insurance
31383647,19520247,Health Insurance
87792120,90122834,Health Insurance
76682515,93162315,House Insurance
72378195,98090885,Health Insurance
33611742,3886611,Car Insurance
47311253,21015762,Health Insurance
68620377,30593479,Car Insurance
41558512,64487191,Health Insurance
39202757,76091837,Car Insurance
10281672,74386096,House Insurance
6810820,77436034,House Insurance
45955314,10812477,Health Insurance
90453926,7461374,House Insurance
36226659,32979579,Car Insurance
68660748,68672976,Health Insurance
82176569,98744580,Car Insurance
18785043,46728384,Car Insurance
7029337,84528530,House Insurance
24662547,88314855,House Insurance
63022755,84166788,Health Insurance
60384087,19058690,Health Insurance
79906302,57661470,Car Insurance
96902813,64960,Car Insurance
85267999,2154416,Car Insurance
16980237,59634868,Health Insurance
85485399,77857085,House Insurance
5143991,62915122,House Insurance
36977522,47114531,Health Insurance
12090048,13448793,Health Insurance
49057302,17032185,Health Insurance
53676632,35258797,Car Insurance
68649797,97564507,Health Insurance
84717131,75169456,House Insurance
8059163,14833347,House Insurance
56159729,58026952,House Insurance
77106887,61832758,Car Insurance
64815277,25860872,Car Insurance
39318144,20411489,House Insurance
55227914,11298616,Health Insurance
22215113,78684719,House Insurance
18456955,3866802,House Insurance
66749969,96724415,Health Insurance
96684842,68843584,Car Insurance
266906,2717872,Health Insurance
20023938,38624312,Health Insurance
27149151,52405313,House Insurance
69609149,16521290,Health Insurance
79382293,6783521,House Insurance
96393236,13514307,Health Insurance
42032411,92019804,Car Insurance
29567001,94036614,House Insurance
41197316,84871323,House Insurance
95649527,37886899,Health Insurance
64535737,20062035,House Insurance
91947961,54348855,Health Insurance
94116118,67392195,Health Insurance
72737856,29736416,Car Insurance
47946913,48464416,Car Insurance
91537188,55013973,Car Insurance
81583162,45922172,House Insurance
2020422,57953733,Health Insurance
38988775,64241796,Car Insurance
99026407,16104132,Health Insurance
30073595,63000859,House Insurance
68287806,88485028,Car Insurance
65123290,95343753,Car Insurance
30556348,16712425,House Insurance
77370908,5495483,Car Insurance
6214358,6786967,Car Insurance
92847620,18253051,Car Insurance
95283838,37029833,House Insurance
62331334,78868885,Health Insurance
22105536,23030311,Health Insurance
2973732,68973459,House Insurance
99998675,75393070,Car Insurance
9319010,84027699,House Insurance
55878105,85372175,Health Insurance
78130435,77268123,House Insurance
48501506,21903756,Car Insurance
31857495,85541259,Health Insurance
5569391,98069546,Car Insurance
73248131,38992424,Health Insurance
45906071,1194291,Health Insurance
